[INDICATOR STATE] sym=MNQ 09-26 ts=2026-05-07 16:21:00 sess=ETH_post-RTH bar=50 minsIn=981 dow=Thursday px=28937.25 O=28938.25 H=28942.50 L=28935.75 C=28937.25 V=357 sessO=28938.25 sessH=28942.50 sessL=28935.75 pctFromO=+0.00% sessVol=45439 volRatio=0.41 volTrend=decreasing pctAbovePOC=100% pctUpperRange=50% trendStr=4/10 rangePos=1.37 cd24=735 cdRTH=0 deltaAsPct=+1.62% deltaTrend=accel_positive etDelta=0 divActive=False priceSlope=-0.15 deltaSlope=+83.80 barConv=7/10 swing=INSUFFICIENT_DATA bos=none emaStack=MIXED stackAge=0 e5=28934.96 e9=28930.69 e21=28927.05 e50=28941.09 abv=5:A 9:A 21:A 50:B POC=28935.75(+1.50pts/0.09ATR) PDH=0.00(N/A) PDL=0.00(N/A) PDC=0.00(N/A) PDO=0.00(N/A) WkH=0.00(N/A) WkL=0.00(N/A) MoH=0.00(N/A) MoL=0.00(N/A) nearest=TO@28938.25(-1.00pts/0.06ATR) lvlsIn1ATR=4 avwaps=0 nearAvwap=none sessVwap=28938.50 atr5m=16.64 atrRatio=0.92 volRegime=NORMAL spread=0.2500 spreadRatio=1.00x gap=False gapSz=0.00pts/+0.00% gapDir=DN gapFillDist=+0.00 ethHighDist=-5.25 ethLowDist=+1.50 openType=PRE_RTH regime=OVERNIGHT_QUIET(age=0) REGIME_CHANGE rthPhase=closed ethPhase=post-RTH minsToRTH=909 tape=normal(ticks30s=0 avg=0 ratio=1.0) book=no_L2 corr=none VAH=28940.50(-3.25) VAL=28935.75(+1.50) volPctl=14 IB=n/a OR=n/a otf=nonex0 choch=none valueMigAgeMin=-1 inst=MNQ-1m-a33117 mode=HIST
[INDICATOR STATE] sym=MNQ 09-26 ts=2026-05-07 16:26:00 sess=ETH_post-RTH bar=55 minsIn=986 dow=Thursday px=28963.25 O=28964.00 H=28965.50 L=28961.25 C=28963.25 V=245 sessO=28938.25 sessH=28967.50 sessL=28935.75 pctFromO=+0.09% sessVol=49122 volRatio=0.31 volTrend=decreasing pctAbovePOC=35% pctUpperRange=71% trendStr=3/10 rangePos=0.86 cd24=956 cdRTH=0 deltaAsPct=+1.95% deltaTrend=accel_positive etDelta=0 divActive=False priceSlope=+1.65 deltaSlope=+19.00 barConv=5/10 swing=INSUFFICIENT_DATA bos=none emaStack=MIXED stackAge=5 e5=28958.99 e9=28951.81 e21=28940.16 e50=28944.77 abv=5:A 9:A 21:A 50:A POC=28961.25(+2.00pts/0.13ATR) PDH=0.00(N/A) PDL=0.00(N/A) PDC=0.00(N/A) PDO=0.00(N/A) WkH=0.00(N/A) WkL=0.00(N/A) MoH=0.00(N/A) MoL=0.00(N/A) nearest=POC@28961.25(+2.00pts/0.13ATR) lvlsIn1ATR=2 avwaps=1 nearAvwap=28957.48(rising,+5.77pts) sessVwap=28955.80 AVWAP0[Vol val=28957.48 rising above +5.77pts] atr5m=14.90 atrRatio=0.88 volRegime=NORMAL spread=0.2500 spreadRatio=1.00x gap=False gapSz=0.00pts/+0.00% gapDir=DN gapFillDist=+0.00 ethHighDist=-4.25 ethLowDist=+27.50 openType=PRE_RTH regime=DRIFTING(age=0) REGIME_CHANGE rthPhase=closed ethPhase=post-RTH minsToRTH=904 tape=normal(ticks30s=0 avg=0 ratio=1.0) book=no_L2 corr=none VAH=28967.50(-4.25) VAL=28952.00(+11.25) volPctl=5 IB=n/a OR=n/a otf=nonex0 choch=none valueMigAgeMin=0 inst=MNQ-1m-a33117 mode=HIST
[INDICATOR STATE] sym=MNQ 09-26 ts=2026-05-08 04:47:00 sess=ETH_pre-RTH bar=796 minsIn=287 dow=Friday px=29167.50 O=29168.75 H=29169.50 L=29166.75 C=29167.50 V=324 sessO=28938.25 sessH=29193.00 sessL=28899.00 pctFromO=+0.79% sessVol=328523 volRatio=0.97 volTrend=increasing pctAbovePOC=31% pctUpperRange=67% trendStr=9/10 rangePos=0.90 cd24=5833 cdRTH=0 deltaAsPct=+1.78% deltaTrend=accel_negative etDelta=0 divActive=False priceSlope=-3.25 deltaSlope=-61.40 barConv=3/10 swing=HH-HL_UPTREND bos=BOS_UP(bar-8) emaStack=BULLISH stackAge=25 e5=29172.78 e9=29174.04 e21=29171.90 e50=29166.44 abv=5:B 9:B 21:B 50:A POC=29117.25(+50.25pts/8.78ATR) PDH=0.00(N/A) PDL=0.00(N/A) PDC=0.00(N/A) PDO=0.00(N/A) WkH=0.00(N/A) WkL=0.00(N/A) MoH=0.00(N/A) MoL=0.00(N/A) nearest=TH@29193.00(-25.50pts/4.46ATR) lvlsIn1ATR=0 avwaps=2 nearAvwap=29169.52(falling,-2.02pts) sessVwap=29070.98 AVWAP63[Vol val=29172.18 flat below -4.68pts] AVWAP64[Strong val=29169.52 falling below -2.02pts] atr5m=5.72 atrRatio=0.98 volRegime=NORMAL spread=0.2500 spreadRatio=1.00x gap=False gapSz=0.00pts/+0.00% gapDir=DN gapFillDist=+0.00 ethHighDist=-25.50 ethLowDist=+268.50 openType=PRE_RTH regime=TRENDING_UP(age=0) REGIME_CHANGE rthPhase=closed ethPhase=europe minsToRTH=163 tape=normal(ticks30s=0 avg=0 ratio=1.0) book=no_L2 corr=none VAH=29191.75(-24.25) VAL=29041.00(+126.50) volPctl=45 IB=n/a OR=n/a otf=nonex0 choch=CHOCH_UP(bar-29) valueMigAgeMin=195 inst=MNQ-1m-a33117 mode=HIST
[INDICATOR STATE] sym=MNQ 09-26 ts=2026-05-08 04:51:00 sess=ETH_pre-RTH bar=800 minsIn=291 dow=Friday px=29167.00 O=29169.25 H=29170.00 L=29166.00 C=29167.00 V=213 sessO=28938.25 sessH=29193.00 sessL=28899.00 pctFromO=+0.79% sessVol=329877 volRatio=0.62 volTrend=decreasing pctAbovePOC=31% pctUpperRange=68% trendStr=7/10 rangePos=0.82 cd24=5767 cdRTH=0 deltaAsPct=+1.75% deltaTrend=accel_negative etDelta=0 divActive=False priceSlope=-0.10 deltaSlope=-13.20 barConv=7/10 swing=HH-HL_UPTREND bos=BOS_UP(bar-12) emaStack=MIXED stackAge=0 e5=29168.33 e9=29170.00 e21=29170.39 e50=29166.54 abv=5:B 9:B 21:B 50:A POC=29117.25(+49.75pts/8.99ATR) PDH=0.00(N/A) PDL=0.00(N/A) PDC=0.00(N/A) PDO=0.00(N/A) WkH=0.00(N/A) WkL=0.00(N/A) MoH=0.00(N/A) MoL=0.00(N/A) nearest=TH@29193.00(-26.00pts/4.70ATR) lvlsIn1ATR=0 avwaps=2 nearAvwap=29167.90(falling,-0.90pts) sessVwap=29071.44 AVWAP63[Vol val=29171.43 falling below -4.43pts] AVWAP64[Strong val=29167.90 falling below -0.90pts] atr5m=5.53 atrRatio=0.95 volRegime=NORMAL spread=0.2500 spreadRatio=1.00x gap=False gapSz=0.00pts/+0.00% gapDir=DN gapFillDist=+0.00 ethHighDist=-26.00 ethLowDist=+268.00 openType=PRE_RTH regime=OVERNIGHT_QUIET(age=0) REGIME_CHANGE rthPhase=closed ethPhase=europe minsToRTH=159 tape=normal(ticks30s=0 avg=0 ratio=1.0) book=no_L2 corr=none VAH=29191.75(-24.75) VAL=29041.25(+125.75) volPctl=15 IB=n/a OR=n/a otf=upx1 choch=none valueMigAgeMin=199 inst=MNQ-1m-a33117 mode=HIST
[INDICATOR STATE] sym=MNQ 09-26 ts=2026-05-08 04:56:00 sess=ETH_pre-RTH bar=805 minsIn=296 dow=Friday px=29141.00 O=29161.75 H=29162.25 L=29136.00 C=29141.00 V=3158 sessO=28938.25 sessH=29193.00 sessL=28899.00 pctFromO=+0.70% sessVol=334354 volRatio=6.37 volTrend=increasing pctAbovePOC=32% pctUpperRange=68% trendStr=7/10 rangePos=1.56 cd24=5058 cdRTH=0 deltaAsPct=+1.51% deltaTrend=accel_negative etDelta=0 divActive=False priceSlope=-4.65 deltaSlope=-127.40 barConv=10/10 swing=HH-HL_UPTREND bos=BOS_DOWN(bar-2) emaStack=MIXED stackAge=5 e5=29156.33 e9=29161.02 e21=29165.74 e50=29165.12 abv=5:B 9:B 21:B 50:B POC=29117.25(+23.75pts/3.27ATR) PDH=0.00(N/A) PDL=0.00(N/A) PDC=0.00(N/A) PDO=0.00(N/A) WkH=0.00(N/A) WkL=0.00(N/A) MoH=0.00(N/A) MoL=0.00(N/A) nearest=POC@29117.25(+23.75pts/3.27ATR) lvlsIn1ATR=0 avwaps=2 nearAvwap=29146.42(flat,-5.42pts) sessVwap=29072.67 AVWAP64[Strong val=29156.89 falling below -15.89pts] AVWAP65[Vol val=29146.42 flat below -5.42pts] atr5m=7.27 atrRatio=1.25 volRegime=NORMAL spread=0.2500 spreadRatio=1.00x gap=False gapSz=0.00pts/+0.00% gapDir=DN gapFillDist=+0.00 ethHighDist=-52.00 ethLowDist=+242.00 openType=PRE_RTH regime=OVERNIGHT_QUIET(age=5) rthPhase=closed ethPhase=europe minsToRTH=154 tape=normal(ticks30s=0 avg=0 ratio=1.0) book=no_L2 corr=none VAH=29191.75(-50.75) VAL=29042.00(+99.00) volPctl=100 IB=n/a OR=n/a otf=downx1 choch=CHOCH_DOWN(bar-2) valueMigAgeMin=204 inst=MNQ-1m-a33117 mode=HIST
[INDICATOR STATE] sym=MNQ 09-26 ts=2026-05-08 05:01:00 sess=ETH_pre-RTH bar=810 minsIn=301 dow=Friday px=29165.00 O=29159.50 H=29165.75 L=29159.50 C=29165.00 V=890 sessO=28938.25 sessH=29193.00 sessL=28899.00 pctFromO=+0.78% sessVol=337312 volRatio=1.64 volTrend=flat pctAbovePOC=33% pctUpperRange=68% trendStr=8/10 rangePos=1.07 cd24=5336 cdRTH=0 deltaAsPct=+1.58% deltaTrend=accel_positive etDelta=0 divActive=False priceSlope=+2.90 deltaSlope=+37.60 barConv=9/10 swing=EXPANDING bos=BOS_DOWN(bar-7) emaStack=BEARISH stackAge=4 e5=29159.92 e9=29160.00 e21=29163.10 e50=29163.91 abv=5:A 9:A 21:A 50:A POC=29117.25(+47.75pts/6.50ATR) PDH=0.00(N/A) PDL=0.00(N/A) PDC=0.00(N/A) PDO=0.00(N/A) WkH=0.00(N/A) WkL=0.00(N/A) MoH=0.00(N/A) MoL=0.00(N/A) nearest=TH@29193.00(-28.00pts/3.81ATR) lvlsIn1ATR=0 avwaps=2 nearAvwap=29156.72(rising,+8.28pts) sessVwap=29073.52 AVWAP64[Strong val=29156.72 rising above +8.28pts] AVWAP65[Vol val=29151.21 rising above +13.79pts] atr5m=7.34 atrRatio=1.17 volRegime=NORMAL spread=0.2500 spreadRatio=1.00x gap=False gapSz=0.00pts/+0.00% gapDir=DN gapFillDist=+0.00 ethHighDist=-28.00 ethLowDist=+266.00 openType=PRE_RTH regime=OVERNIGHT_QUIET(age=10) rthPhase=closed ethPhase=europe minsToRTH=149 tape=normal(ticks30s=0 avg=0 ratio=1.0) book=no_L2 corr=none VAH=29191.75(-26.75) VAL=29042.75(+122.25) volPctl=97 IB=n/a OR=n/a otf=upx4 choch=CHOCH_DOWN(bar-7) valueMigAgeMin=209 inst=MNQ-1m-a33117 mode=HIST
[INDICATOR STATE] sym=MNQ 09-26 ts=2026-05-08 05:06:00 sess=ETH_pre-RTH bar=815 minsIn=306 dow=Friday px=29175.50 O=29172.75 H=29177.00 L=29170.25 C=29175.50 V=542 sessO=28938.25 sessH=29193.00 sessL=28899.00 pctFromO=+0.82% sessVol=339844 volRatio=0.93 volTrend=increasing pctAbovePOC=34% pctUpperRange=69% trendStr=7/10 rangePos=0.90 cd24=5756 cdRTH=0 deltaAsPct=+1.69% deltaTrend=accel_positive etDelta=0 divActive=False priceSlope=+1.95 deltaSlope=+56.40 barConv=7/10 swing=EXPANDING bos=BOS_DOWN(bar-12) emaStack=BULLISH stackAge=1 e5=29170.92 e9=29167.99 e21=29166.22 e50=29165.21 abv=5:A 9:A 21:A 50:A POC=29117.25(+58.25pts/8.17ATR) PDH=0.00(N/A) PDL=0.00(N/A) PDC=0.00(N/A) PDO=0.00(N/A) WkH=0.00(N/A) WkL=0.00(N/A) MoH=0.00(N/A) MoL=0.00(N/A) nearest=TH@29193.00(-17.50pts/2.45ATR) lvlsIn1ATR=0 avwaps=2 nearAvwap=29159.57(rising,+15.93pts) sessVwap=29074.35 AVWAP64[Strong val=29159.57 rising above +15.93pts] AVWAP65[Vol val=29156.84 rising above +18.66pts] atr5m=7.13 atrRatio=1.08 volRegime=NORMAL spread=0.2500 spreadRatio=1.00x gap=False gapSz=0.00pts/+0.00% gapDir=DN gapFillDist=+0.00 ethHighDist=-17.50 ethLowDist=+276.50 openType=PRE_RTH regime=OVERNIGHT_QUIET(age=15) rthPhase=closed ethPhase=europe minsToRTH=144 tape=normal(ticks30s=0 avg=0 ratio=1.0) book=no_L2 corr=none VAH=29191.75(-16.25) VAL=29043.25(+132.25) volPctl=80 IB=n/a OR=n/a otf=upx2 choch=CHOCH_DOWN(bar-12) valueMigAgeMin=214 inst=MNQ-1m-a33117 mode=HIST
[INDICATOR STATE] sym=MNQ 09-26 ts=2026-05-08 05:11:00 sess=ETH_pre-RTH bar=820 minsIn=311 dow=Friday px=29169.75 O=29174.25 H=29179.25 L=29162.75 C=29169.75 V=1071 sessO=28938.25 sessH=29193.00 sessL=28899.00 pctFromO=+0.80% sessVol=342476 volRatio=1.70 volTrend=increasing pctAbovePOC=34% pctUpperRange=69% trendStr=7/10 rangePos=1.08 cd24=5532 cdRTH=0 deltaAsPct=+1.62% deltaTrend=accel_negative etDelta=0 divActive=False priceSlope=-1.95 deltaSlope=-61.00 barConv=7/10 swing=EXPANDING bos=BOS_DOWN(bar-17) emaStack=BULLISH stackAge=6 e5=29172.26 e9=29171.35 e21=29168.94 e50=29166.73 abv=5:B 9:B 21:A 50:A POC=29117.25(+52.50pts/6.69ATR) PDH=0.00(N/A) PDL=0.00(N/A) PDC=0.00(N/A) PDO=0.00(N/A) WkH=0.00(N/A) WkL=0.00(N/A) MoH=0.00(N/A) MoL=0.00(N/A) nearest=TH@29193.00(-23.25pts/2.96ATR) lvlsIn1ATR=0 avwaps=2 nearAvwap=29161.98(rising,+7.77pts) sessVwap=29075.23 AVWAP64[Strong val=29161.98 rising above +7.77pts] AVWAP65[Vol val=29160.64 rising above +9.11pts] atr5m=7.85 atrRatio=1.12 volRegime=NORMAL spread=0.2500 spreadRatio=1.00x gap=False gapSz=0.00pts/+0.00% gapDir=DN gapFillDist=+0.00 ethHighDist=-23.25 ethLowDist=+270.75 openType=PRE_RTH regime=OVERNIGHT_QUIET(age=20) rthPhase=closed ethPhase=europe minsToRTH=139 tape=normal(ticks30s=0 avg=0 ratio=1.0) book=no_L2 corr=none VAH=29191.75(-22.00) VAL=29043.50(+126.25) volPctl=99 IB=n/a OR=n/a otf=nonex0 choch=CHOCH_DOWN(bar-17) valueMigAgeMin=219 inst=MNQ-1m-a33117 mode=HIST
[INDICATOR STATE] sym=MNQ 09-26 ts=2026-05-08 05:16:00 sess=ETH_pre-RTH bar=825 minsIn=316 dow=Friday px=29179.50 O=29177.00 H=29180.25 L=29176.50 C=29179.50 V=375 sessO=28938.25 sessH=29193.00 sessL=28899.00 pctFromO=+0.83% sessVol=344336 volRatio=0.75 volTrend=decreasing pctAbovePOC=35% pctUpperRange=69% trendStr=6/10 rangePos=0.74 cd24=5630 cdRTH=0 deltaAsPct=+1.64% deltaTrend=accel_positive etDelta=0 divActive=False priceSlope=+2.30 deltaSlope=+29.00 barConv=3/10 swing=COMPRESSED bos=none emaStack=BULLISH stackAge=11 e5=29175.92 e9=29174.20 e21=29171.20 e50=29168.16 abv=5:A 9:A 21:A 50:A POC=29117.25(+62.25pts/8.85ATR) PDH=0.00(N/A) PDL=0.00(N/A) PDC=0.00(N/A) PDO=0.00(N/A) WkH=0.00(N/A) WkL=0.00(N/A) MoH=0.00(N/A) MoL=0.00(N/A) nearest=TH@29193.00(-13.50pts/1.92ATR) lvlsIn1ATR=0 avwaps=2 nearAvwap=29163.19(rising,+16.31pts) sessVwap=29075.83 AVWAP64[Strong val=29163.19 rising above +16.31pts] AVWAP65[Vol val=29162.37 rising above +17.13pts] atr5m=7.04 atrRatio=0.95 volRegime=NORMAL spread=0.2500 spreadRatio=1.00x gap=False gapSz=0.00pts/+0.00% gapDir=DN gapFillDist=+0.00 ethHighDist=-13.50 ethLowDist=+280.50 openType=PRE_RTH regime=OVERNIGHT_QUIET(age=25) rthPhase=closed ethPhase=europe minsToRTH=134 tape=normal(ticks30s=0 avg=0 ratio=1.0) book=no_L2 corr=none VAH=29191.75(-12.25) VAL=29044.00(+135.50) volPctl=54 IB=n/a OR=n/a otf=upx4 choch=CHOCH_DOWN(bar-22) valueMigAgeMin=224 inst=MNQ-1m-a33117 mode=HIST
[INDICATOR STATE] sym=MNQ 09-26 ts=2026-05-08 05:21:00 sess=ETH_pre-RTH bar=830 minsIn=321 dow=Friday px=29174.75 O=29170.50 H=29177.25 L=29170.50 C=29174.75 V=151 sessO=28938.25 sessH=29193.00 sessL=28899.00 pctFromO=+0.82% sessVol=346253 volRatio=0.34 volTrend=decreasing pctAbovePOC=35% pctUpperRange=69% trendStr=4/10 rangePos=1.02 cd24=5585 cdRTH=0 deltaAsPct=+1.61% deltaTrend=accel_positive etDelta=0 divActive=False priceSlope=+0.15 deltaSlope=+10.80 barConv=5/10 swing=COMPRESSED bos=none emaStack=BULLISH stackAge=16 e5=29173.20 e9=29173.12 e21=29171.69 e50=29168.94 abv=5:A 9:A 21:A 50:A POC=29117.25(+57.50pts/8.14ATR) PDH=0.00(N/A) PDL=0.00(N/A) PDC=0.00(N/A) PDO=0.00(N/A) WkH=0.00(N/A) WkL=0.00(N/A) MoH=0.00(N/A) MoL=0.00(N/A) nearest=TH@29193.00(-18.25pts/2.58ATR) lvlsIn1ATR=0 avwaps=2 nearAvwap=29164.24(rising,+10.51pts) sessVwap=29076.45 AVWAP64[Strong val=29164.24 rising above +10.51pts] AVWAP65[Vol val=29163.76 rising above +10.99pts] atr5m=7.07 atrRatio=0.97 volRegime=NORMAL spread=0.2500 spreadRatio=1.00x gap=False gapSz=0.00pts/+0.00% gapDir=DN gapFillDist=+0.00 ethHighDist=-18.25 ethLowDist=+275.75 openType=PRE_RTH regime=OVERNIGHT_QUIET(age=30) rthPhase=closed ethPhase=europe minsToRTH=129 tape=normal(ticks30s=0 avg=0 ratio=1.0) book=no_L2 corr=none VAH=29191.75(-17.00) VAL=29044.50(+130.25) volPctl=2 IB=n/a OR=n/a otf=upx1 choch=CHOCH_DOWN(bar-27) valueMigAgeMin=229 inst=MNQ-1m-a33117 mode=HIST
[INDICATOR STATE] sym=MNQ 09-26 ts=2026-05-08 05:26:00 sess=ETH_pre-RTH bar=835 minsIn=326 dow=Friday px=29186.75 O=29182.50 H=29188.75 L=29182.00 C=29186.75 V=595 sessO=28938.25 sessH=29193.00 sessL=28899.00 pctFromO=+0.86% sessVol=348242 volRatio=1.42 volTrend=increasing pctAbovePOC=36% pctUpperRange=69% trendStr=7/10 rangePos=0.91 cd24=5994 cdRTH=0 deltaAsPct=+1.72% deltaTrend=accel_positive etDelta=0 divActive=False priceSlope=+3.35 deltaSlope=+94.80 barConv=8/10 swing=MIXED bos=BOS_UP(bar-1) emaStack=BULLISH stackAge=21 e5=29180.12 e9=29177.57 e21=29174.34 e50=29170.62 abv=5:A 9:A 21:A 50:A POC=29117.25(+69.50pts/10.04ATR) PDH=0.00(N/A) PDL=0.00(N/A) PDC=0.00(N/A) PDO=0.00(N/A) WkH=0.00(N/A) WkL=0.00(N/A) MoH=0.00(N/A) MoL=0.00(N/A) nearest=TH@29193.00(-6.25pts/0.90ATR) lvlsIn1ATR=1 avwaps=2 nearAvwap=29165.58(rising,+21.17pts) sessVwap=29077.12 AVWAP64[Strong val=29165.58 rising above +21.17pts] AVWAP65[Vol val=29165.44 rising above +21.31pts] atr5m=6.92 atrRatio=0.96 volRegime=NORMAL spread=0.2500 spreadRatio=1.00x gap=False gapSz=0.00pts/+0.00% gapDir=DN gapFillDist=+0.00 ethHighDist=-6.25 ethLowDist=+287.75 openType=PRE_RTH regime=OVERNIGHT_QUIET(age=35) rthPhase=closed ethPhase=europe minsToRTH=124 tape=normal(ticks30s=0 avg=0 ratio=1.0) book=no_L2 corr=none VAH=29191.75(-5.00) VAL=29044.75(+142.00) volPctl=89 IB=n/a OR=n/a otf=upx4 choch=CHOCH_UP(bar-1) valueMigAgeMin=234 inst=MNQ-1m-a33117 mode=HIST
[INDICATOR STATE] sym=MNQ 09-26 ts=2026-05-08 05:31:00 sess=ETH_pre-RTH bar=840 minsIn=331 dow=Friday px=29189.25 O=29188.75 H=29190.25 L=29186.50 C=29189.25 V=236 sessO=28938.25 sessH=29193.00 sessL=28899.00 pctFromO=+0.87% sessVol=349576 volRatio=0.66 volTrend=flat pctAbovePOC=36% pctUpperRange=70% trendStr=6/10 rangePos=0.74 cd24=5918 cdRTH=0 deltaAsPct=+1.69% deltaTrend=accel_negative etDelta=0 divActive=False priceSlope=+0.15 deltaSlope=-13.20 barConv=3/10 swing=MIXED bos=BOS_UP(bar-6) emaStack=BULLISH stackAge=26 e5=29187.49 e9=29184.90 e21=29179.66 e50=29173.83 abv=5:A 9:A 21:A 50:A POC=29117.25(+72.00pts/11.79ATR) PDH=0.00(N/A) PDL=0.00(N/A) PDC=0.00(N/A) PDO=0.00(N/A) WkH=0.00(N/A) WkL=0.00(N/A) MoH=0.00(N/A) MoL=0.00(N/A) nearest=TH@29193.00(-3.75pts/0.61ATR) lvlsIn1ATR=1 avwaps=2 nearAvwap=29167.10(rising,+22.15pts) sessVwap=29077.61 AVWAP64[Strong val=29166.96 rising above +22.29pts] AVWAP65[Vol val=29167.10 rising above +22.15pts] atr5m=6.11 atrRatio=0.87 volRegime=NORMAL spread=0.2500 spreadRatio=1.00x gap=False gapSz=0.00pts/+0.00% gapDir=DN gapFillDist=+0.00 ethHighDist=-3.75 ethLowDist=+290.25 openType=PRE_RTH regime=DRIFTING(age=0) REGIME_CHANGE rthPhase=closed ethPhase=europe minsToRTH=119 tape=normal(ticks30s=0 avg=0 ratio=1.0) book=no_L2 corr=none VAH=29191.75(-2.50) VAL=29045.00(+144.25) volPctl=17 IB=n/a OR=n/a otf=downx1 choch=CHOCH_UP(bar-6) valueMigAgeMin=239 inst=MNQ-1m-a33117 mode=HIST
[INDICATOR STATE] sym=MNQ 09-26 ts=2026-05-08 05:32:00 sess=ETH_pre-RTH bar=841 minsIn=332 dow=Friday px=29187.50 O=29189.00 H=29189.00 L=29183.75 C=29187.50 V=273 sessO=28938.25 sessH=29193.00 sessL=28899.00 pctFromO=+0.86% sessVol=349849 volRatio=0.79 volTrend=flat pctAbovePOC=36% pctUpperRange=70% trendStr=6/10 rangePos=0.77 cd24=5833 cdRTH=0 deltaAsPct=+1.67% deltaTrend=accel_negative etDelta=0 divActive=False priceSlope=+0.30 deltaSlope=-18.60 barConv=4/10 swing=MIXED bos=BOS_UP(bar-7) emaStack=BULLISH stackAge=27 e5=29187.49 e9=29185.42 e21=29180.37 e50=29174.36 abv=5:A 9:A 21:A 50:A POC=29117.25(+70.25pts/11.59ATR) PDH=0.00(N/A) PDL=0.00(N/A) PDC=0.00(N/A) PDO=0.00(N/A) WkH=0.00(N/A) WkL=0.00(N/A) MoH=0.00(N/A) MoL=0.00(N/A) nearest=TH@29193.00(-5.50pts/0.91ATR) lvlsIn1ATR=1 avwaps=2 nearAvwap=29167.38(rising,+20.12pts) sessVwap=29077.71 AVWAP64[Strong val=29167.20 rising above +20.30pts] AVWAP65[Vol val=29167.38 rising above +20.12pts] atr5m=6.06 atrRatio=0.88 volRegime=NORMAL spread=0.2500 spreadRatio=1.00x gap=False gapSz=0.00pts/+0.00% gapDir=DN gapFillDist=+0.00 ethHighDist=-5.50 ethLowDist=+288.50 openType=PRE_RTH regime=OVERNIGHT_QUIET(age=0) REGIME_CHANGE rthPhase=closed ethPhase=europe minsToRTH=118 tape=normal(ticks30s=0 avg=0 ratio=1.0) book=no_L2 corr=none VAH=29191.75(-4.25) VAL=29045.00(+142.50) volPctl=31 IB=n/a OR=n/a otf=downx2 choch=CHOCH_UP(bar-7) valueMigAgeMin=240 inst=MNQ-1m-a33117 mode=HIST
[INDICATOR STATE] sym=MNQ 09-26 ts=2026-05-08 05:37:00 sess=ETH_pre-RTH bar=846 minsIn=337 dow=Friday px=29189.00 O=29191.00 H=29191.75 L=29186.50 C=29189.00 V=218 sessO=28938.25 sessH=29194.75 sessL=28899.00 pctFromO=+0.87% sessVol=351737 volRatio=0.62 volTrend=decreasing pctAbovePOC=36% pctUpperRange=69% trendStr=6/10 rangePos=1.08 cd24=6027 cdRTH=0 deltaAsPct=+1.71% deltaTrend=accel_negative etDelta=0 divActive=False priceSlope=-0.70 deltaSlope=-13.40 barConv=5/10 swing=MIXED bos=BOS_UP(bar-12) emaStack=BULLISH stackAge=32 e5=29189.09 e9=29188.09 e21=29183.82 e50=29177.11 abv=5:B 9:A 21:A 50:A POC=29117.25(+71.75pts/11.65ATR) PDH=0.00(N/A) PDL=0.00(N/A) PDC=0.00(N/A) PDO=0.00(N/A) WkH=0.00(N/A) WkL=0.00(N/A) MoH=0.00(N/A) MoL=0.00(N/A) nearest=TH@29194.75(-5.75pts/0.93ATR) lvlsIn1ATR=1 avwaps=2 nearAvwap=29169.46(rising,+19.54pts) sessVwap=29078.40 AVWAP64[Strong val=29168.99 rising above +20.01pts] AVWAP65[Vol val=29169.46 rising above +19.54pts] atr5m=6.16 atrRatio=0.93 volRegime=NORMAL spread=0.2500 spreadRatio=1.00x gap=False gapSz=0.00pts/+0.00% gapDir=DN gapFillDist=+0.00 ethHighDist=-5.75 ethLowDist=+290.00 openType=PRE_RTH regime=OVERNIGHT_QUIET(age=5) rthPhase=closed ethPhase=europe minsToRTH=113 tape=normal(ticks30s=0 avg=0 ratio=1.0) book=no_L2 corr=none VAH=29193.00(-4.00) VAL=29045.50(+143.50) volPctl=13 IB=n/a OR=n/a otf=nonex0 choch=CHOCH_UP(bar-12) valueMigAgeMin=245 inst=MNQ-1m-a33117 mode=HIST
